f0,f1,f2,f3,f4,f5,f6,f7
539.468,537.721,528.2059999999999,528.354
542.903,536.0810000000001,528.9169999999999,526.822
541.404,536.8770000000001,529.869,529.1930000000001
537.869,535.963,529.029,523.573
538.688,535.0580000000001,531.562,526.6729999999999
537.937,533.073,525.028,522.7230000000001
533.4759999999999,536.678,529.492,530.34
544.1329999999999,538.42,529.633,528.299
540.128,534.409,530.558,528.1360000000001
535.0609999999999,536.8389999999999,528.835,527.646
535.635,533.035,533.52,529.731
534.347,536.828,529.802,528.219
540.378,535.475,525.4830000000001,526.8230000000001
534.9279999999999,533.963,532.606,529.6769999999999
536.4520000000001,534.419,528.002,529.035
540.979,548.5020000000001,535.604,526.9319999999999
534.417,532.963,531.872,528.031
539.5529999999999,535.438,535.115,528.5649999999999
535.9660000000001,534.959,536.0350000000001,528.903
536.929,531.08,530.888,527.631
536.641,534.772,536.926,528.729
540.6490000000001,533.473,535.2769999999999,524.239
536.163,533.026,532.625,525.5330000000001
540.5189999999999,538.429,538.4879999999999,533.64
534.1179999999999,535.301,538.437,535.86
537.2120000000001,532.8889999999999,536.901,532.095
557.89,533.441,535.04,534.142
539.271,588.715,538.3689999999999,535.273
535.826,536.606,537.722,534.8990000000001
532.7199999999999,534.638,537.8249999999999,536.023
537.063,533.666,532.219,541.004
543.3050000000001,533.344,535.9390000000001,535.8380000000001
537.6880000000001,534.717,535.136,537.946
539.077,536.381,537.7990000000001,535.8399999999999
539.707,536.57,536.944,537.35
540.545,537.374,537.4499999999999,535.199
541.5229999999999,538.913,536.28,535.517
541.2810000000001,536.834,534.879,533.807
539.7579999999999,538.177,535.888,538.918
537.4889999999999,536.055,535.832,535.51
536.7429999999999,536.296,541.678,542.653
537.061,536.047,539.864,536.875
542.309,537.334,537.232,539.549
538.3649999999999,534.5600000000001,536.4750000000001,536.517
539.683,530.2980000000001,591.8109999999999,539.404
538.497,538.31,540.1479999999999,538.083
535.761,532.338,543.298,536.529
537.578,536.664,538.282,538.0740000000001
539.401,536.771,535.787,542.057
533.785,534.0350000000001,595.447,535.712
533.03,535.1,539.5360000000001,537.702
537.1350000000001,537.895,537.1519999999999,535.3919999999999
540.0169999999999,536.341,543.4710000000001,540.461
538.122,537.611,542.6410000000001,538.024
531.935,536.683,542.84,542.3130000000001
536.283,534.904,537.858,540.4330000000001
536.6109999999999,537.991,542.2850000000001,540.3700000000001
533.7170000000001,537.2789999999999,542.5790000000001,538.211
537.419,538.0279999999999,540.6360000000001,542.9399999999999
545.014,547.9110000000001,544.654,541.7860000000001
541.053,534.192,527.5530000000001,530.5400000000001
540.515,531.245,528.3679999999999,532.358
544.438,531.124,529.917,534.719
537.3000000000001,536.518,526.51,526.366
535.6469999999999,538.047,541.378,532.268
536.531,537.055,529.614,525.178
538.582,534.6410000000001,527.49,525.784
539.3679999999999,533.111,531.457,524.3370000000001
536.9159999999999,535.79,538.102,531.904
537.241,536.357,532.8939999999999,531.8349999999999
537.395,530.891,529.261,529.301
537.098,532.179,526.621,530.299
537.1,532.9060000000001,531.002,530.1890000000001
538.98,534.891,530.995,527.3480000000001
538.7560000000001,535.317,533.3489999999999,527.568
537.456,541.202,529.081,530.4029999999999
540.388,531.802,530.538,530.414
537.4,525.749,534.9279999999999,532.671
553.646,528.466,530.2139999999999,527.269
540.508,527.33,534.235,530.4839999999999
539.813,534.665,530.904,534.83
542.934,530.455,534.2,536.239
536.874,533.535,537.8059999999999,533.588
540.377,537.4090000000001,543.743,540.2420000000001
537.8309999999999,532.4179999999999,540.21,538.485
537.454,537.4069999999999,541.824,539.028
544.0319999999999,537.907,534.103,537.023
542.0949999999999,535.762,536.5029999999999,540.924
542.976,531.482,538.2280000000001,538.075
535.604,526.5680000000001,540.83,537.649
535.237,531.066,540.817,534.357
540.897,593.294,537.547,537.8530000000001
535.24,536.8460000000001,539.663,540.719
546.1819999999999,534.502,535.971,539.552
537.434,530.302,537.7459999999999,540.473
542.618,532.837,538.3919999999999,536.006
538.906,532.832,535.9,539.076
546.544,533.359,532.219,540.06
542.3489999999999,539.5680000000001,540.829,543.339
539.977,536.783,537.201,536.715
538.94,536.6149999999999,536.034,538.63
543.009,535.86,531.714,537.482
540.191,536.489,536.538,534.551
537.335,537.532,539.812,539.5569999999999
537.068,532.208,539.734,541.397
535.0799999999999,530.7669999999999,597.598,536.147
535.784,534.512,539.164,541.5809999999999
536.397,534.6640000000001,539.301,542.9490000000001
532.5269999999999,534.308,538.537,544.721
534.0129999999999,534.8480000000001,538.042,538.1179999999999
534.811,532.838,542.103,543.043
534.338,532.1350000000001,540.1709999999999,538.344
539.385,540.981,543.1859999999999,539.914
535.194,535.689,544.2230000000001,541.987
539.048,540.389,542.1909999999999,537.2270000000001
535.792,535.741,539.419,542.28
537.0279999999999,539.313,545.7070000000001,539.612
538.883,537.616,544.665,539.451
537.6120000000001,536.237,543.524,542.217
546.0970000000001,545.7860000000001,541.0,548.7149999999999
536.0049999999999,534.147,528.1700000000001,525.119
543.8359999999999,534.6579999999999,544.0899999999999,532.151
539.9409999999999,590.819,525.855,533.061
541.3069999999999,534.409,529.995,521.592
540.1329999999999,535.674,529.651,528.9939999999999
536.258,536.277,531.246,530.254
537.4689999999999,534.5360000000001,528.586,527.2489999999999
540.651,536.905,529.756,531.358
539.987,590.391,527.825,533.554
534.8530000000001,532.946,533.203,536.9350000000001
534.894,526.759,522.893,532.22
537.869,532.86,531.3,531.002
538.983,589.057,533.218,531.0559999999999
538.1,533.363,525.025,530.5260000000001
541.15,535.398,530.331,526.3919999999999
539.661,531.044,531.824,530.908
542.497,532.711,588.092,536.241
536.6170000000001,529.4410000000001,588.6940000000001,531.459
541.052,530.517,528.5999999999999,534.865
536.989,532.3989999999999,527.301,530.58
539.223,533.77,537.373,529.184
541.6790000000001,533.4680000000001,538.137,537.0340000000001
538.7539999999999,532.405,537.714,537.8
539.086,535.516,537.729,538.898
539.749,535.308,541.6729999999999,538.651
538.9119999999999,538.3779999999999,539.781,539.088
533.2829999999999,532.549,537.2630000000001,534.828
541.8570000000001,530.024,538.321,536.0490000000001
535.673,531.3290000000001,535.089,538.414
535.8000000000001,531.186,591.217,539.219
539.145,526.093,538.6039999999999,539.1709999999999
541.488,534.462,536.6109999999999,538.056
540.311,531.9279999999999,537.284,535.727
539.212,534.434,595.279,543.423
541.439,530.207,536.186,541.709
542.941,535.958,536.183,540.465
537.432,533.36,537.333,539.885
541.5809999999999,537.4010000000001,541.631,536.508
540.5219999999999,533.9359999999999,539.636,545.766
537.654,590.5709999999999,540.573,539.581
538.269,530.571,537.5899999999999,540.411
541.37,537.659,537.124,541.1890000000001
535.624,537.7990000000001,538.07,538.688
537.257,533.067,543.917,539.813
538.898,533.732,542.531,535.9639999999999
536.39,540.8340000000001,541.9040000000001,541.746
538.8779999999999,538.06,538.464,553.741
538.278,539.01,539.1569999999999,538.259
539.234,535.6579999999999,542.813,537.788
535.14,537.0819999999999,539.8810000000001,537.6370000000001
541.194,535.16,541.211,539.235
538.423,529.811,539.1399999999999,536.153
538.907,538.227,539.1909999999999,537.0930000000001
537.3770000000001,536.5269999999999,541.7030000000001,540.7159999999999
536.924,535.566,543.642,541.888
538.8679999999999,535.404,545.138,546.8190000000001
541.026,535.751,543.149,541.31
541.665,540.1189999999999,538.036,538.401
534.184,536.1,541.5640000000001,541.1669999999999
545.986,544.597,538.584,540.543
538.385,526.605,527.1249999999999,528.833
539.987,541.473,528.6070000000001,533.079
539.883,536.632,527.61,532.453
541.512,534.748,528.953,536.7990000000001
540.575,537.2379999999999,529.614,530.716
540.874,534.905,532.69,532.593
535.381,530.5490000000001,526.351,533.808
540.1479999999999,532.573,524.7270000000001,536.928
540.7320000000001,535.7189999999999,527.901,530.2679999999999
539.384,537.0169999999999,528.5790000000001,536.2550000000001
538.6100000000001,594.977,530.466,529.15
539.497,532.751,527.927,537.105
535.532,534.4929999999999,530.4649999999999,535.402
537.7239999999999,533.718,526.558,534.4950000000001
536.855,536.314,527.719,532.013
538.965,534.768,531.894,532.654
537.713,524.0409999999999,533.854,529.61
538.198,535.789,524.0550000000001,536.197
540.365,533.6689999999999,527.724,531.61
539.1479999999999,534.265,585.9250000000001,532.011
542.713,533.2099999999999,529.644,533.741
543.089,532.773,527.7289999999999,534.1709999999999
544.593,526.682,526.725,536.3240000000001
536.589,531.317,533.45,537.858
534.37,537.955,536.737,542.7110000000001
536.453,532.751,534.4480000000001,544.857
540.924,534.039,535.424,541.183
537.5490000000001,528.1320000000001,535.19,535.5360000000001
540.989,527.438,588.507,539.6990000000001
536.311,531.606,533.659,535.888
543.2860000000001,524.496,537.141,540.065
537.974,528.8019999999999,537.824,539.779
538.5569999999999,536.1890000000001,529.284,536.015
545.4179999999999,533.5330000000001,540.275,543.9359999999999
540.888,529.321,533.1039999999999,541.867
539.917,533.8190000000001,540.5210000000001,540.1500000000001
540.1220000000001,532.7349999999999,536.4750000000001,539.6419999999999
538.888,533.748,532.7760000000001,541.8159999999999
541.964,533.37,535.6990000000001,542.2620000000001
535.18,532.931,534.353,546.5780000000001
538.399,534.428,536.807,543.303
539.687,535.411,612.939,539.727
540.025,538.736,538.7370000000001,541.575
539.133,527.481,536.697,541.5609999999999
534.9399999999999,528.554,538.0669999999999,548.895
533.272,535.64,539.4350000000001,541.7009999999999
533.168,529.22,537.168,535.161
536.3090000000001,536.7769999999999,537.4759999999999,539.496
537.894,534.235,538.321,542.601
535.963,534.0439999999999,547.997,539.883
539.0939999999999,532.337,539.6659999999999,540.311
537.7049999999999,529.741,540.549,541.731
540.851,532.358,539.006,539.044
540.038,535.082,534.314,540.958
539.039,537.9810000000001,535.049,539.813
540.114,540.655,538.885,538.3580000000001
542.329,542.0790000000001,544.084,542.258
537.943,537.808,538.412,543.0770000000001
541.576,534.23,534.83,545.252
546.166,544.444,540.53,539.908
537.019,535.633,527.883,533.4950000000001
538.449,532.5350000000001,526.808,536.379
537.837,530.5550000000001,528.5570000000001,534.259
542.427,533.28,529.6279999999999,528.4240000000001
535.262,535.619,534.554,525.856
539.599,530.047,525.6759999999999,533.344
536.138,530.544,524.3219999999999,536.1419999999999
540.427,531.361,529.3330000000001,529.794
536.479,529.4889999999999,523.9340000000001,536.2869999999999
539.7729999999999,532.805,528.461,536.4520000000001
541.76,533.4830000000001,531.809,534.624
543.74,529.0430000000001,529.621,537.862
540.147,533.048,529.4499999999999,535.8439999999999
537.617,531.8610000000001,528.558,533.0240000000001
538.518,531.198,524.028,535.239
532.404,528.995,525.331,535.532
534.644,531.401,530.938,532.219
535.3219999999999,534.2890000000001,527.145,534.6260000000001
537.88,529.514,524.258,538.175
538.479,530.795,524.648,535.022
536.784,535.057,533.274,534.221
537.312,535.019,525.907,533.8919999999999
535.069,528.952,534.384,532.2130000000001
538.841,529.871,532.625,537.683
535.107,529.5899999999999,532.002,538.643
540.43,529.8009999999999,538.431,535.0070000000001
537.247,532.563,539.607,540.085
538.177,530.19,534.041,538.28
539.0749999999999,527.713,533.404,537.845
536.1,531.8380000000001,533.429,538.508
537.941,528.057,532.218,539.245
542.0899999999999,535.2,535.532,546.827
542.178,528.3639999999999,533.728,536.972
540.387,535.6389999999999,536.7189999999999,542.528
536.0409999999999,527.563,533.658,543.416
533.079,532.462,531.235,544.3
535.938,534.002,533.441,541.02
542.3879999999999,532.06,530.907,541.841
542.826,529.5550000000001,533.645,564.677
540.067,530.126,533.3820000000001,543.816
537.0819999999999,526.6579999999999,535.009,544.6080000000001
533.812,531.851,539.027,543.0640000000001
539.608,536.156,538.0669999999999,543.0450000000001
537.918,529.324,541.844,542.4540000000001
540.982,526.8610000000001,537.6959999999999,542.07
551.3919999999999,530.523,538.068,545.744
539.222,528.826,539.6600000000001,539.183
532.755,530.473,536.975,535.926
534.5140000000001,531.732,535.038,536.477
532.6300000000001,534.2829999999999,541.1510000000001,541.361
533.59,529.442,538.265,541.343
538.728,531.231,534.413,538.646
530.2829999999999,530.4419999999999,534.905,536.5799999999999
534.4799999999999,535.642,539.845,541.649
532.5530000000001,537.088,536.128,540.4409999999999
540.4449999999999,539.772,538.259,539.4480000000001
537.826,536.8190000000001,596.1220000000001,538.222
536.251,537.0740000000001,539.221,544.394
534.569,533.455,537.275,542.183
544.734,526.726,541.8969999999999,545.754
537.944,529.5269999999999,525.3480000000001,532.216
540.794,526.712,533.5830000000001,539.9580000000001
541.736,522.244,528.1979999999999,530.279
547.875,529.205,530.695,536.2230000000001
543.411,525.664,525.794,536.943
544.783,526.783,524.67,537.794
541.38,529.9810000000001,531.3679999999999,543.043
535.0500000000001,531.669,525.768,535.175
544.235,535.612,525.224,535.147
539.009,530.158,522.5999999999999,533.9960000000001
543.722,534.192,527.212,535.462
541.612,526.096,528.694,534.618
538.678,529.826,526.611,540.205
539.7389999999999,526.6690000000001,523.236,537.241
537.627,527.229,526.325,535.307
558.129,528.543,525.4050000000001,537.035
542.2479999999999,530.141,528.2090000000001,533.969
539.978,530.734,524.8979999999999,539.973
544.689,531.199,526.2719999999999,533.357
545.734,530.4689999999999,526.346,536.47
540.543,524.6940000000001,528.6650000000001,534.1719999999999
542.7729999999999,533.5849999999999,530.687,535.419
537.1709999999999,530.6800000000001,523.6070000000001,530.663
